,hall,floor,row,col,seat
3080,TP,B1,D3,14,TP_S_B1_D3_14
3081,TP,B1,D3,15,TP_S_B1_D3_15
3082,TP,B1,D3,16,TP_S_B1_D3_16
3083,TP,B1,D3,17,TP_S_B1_D3_17
3084,TP,B1,D3,18,TP_S_B1_D3_18
3085,TP,B1,D4,01,TP_S_B1_D4_01
3086,TP,B1,D4,02,TP_S_B1_D4_02
3087,TP,B1,D4,03,TP_S_B1_D4_03
3088,TP,B1,D4,04,TP_S_B1_D4_04
3089,TP,B1,D4,05,TP_S_B1_D4_05
3090,TP,B1,D4,06,TP_S_B1_D4_06
3091,TP,B1,D4,07,TP_S_B1_D4_07
3092,TP,B1,D4,08,TP_S_B1_D4_08
3093,TP,B1,D4,09,TP_S_B1_D4_09
3094,TP,B1,D4,10,TP_S_B1_D4_10
3095,TP,B1,D4,11,TP_S_B1_D4_11
3096,TP,B1,D4,12,TP_S_B1_D4_12
3097,TP,B1,D4,13,TP_S_B1_D4_13
3098,TP,B1,D4,14,TP_S_B1_D4_14
3099,TP,B1,D4,15,TP_S_B1_D4_15
3100,TP,B1,D4,16,TP_S_B1_D4_16
3101,TP,B1,D4,17,TP_S_B1_D4_17
3102,TP,B1,D4,18,TP_S_B1_D4_18
3103,TP,B1,D5,01,TP_S_B1_D5_01
3104,TP,B1,D5,02,TP_S_B1_D5_02
3105,TP,B1,D5,03,TP_S_B1_D5_03
3106,TP,B1,D5,04,TP_S_B1_D5_04
3107,TP,B1,D5,05,TP_S_B1_D5_05
3108,TP,B1,D5,06,TP_S_B1_D5_06
3109,TP,B1,D5,07,TP_S_B1_D5_07
3110,TP,B1,D5,08,TP_S_B1_D5_08
3111,TP,B1,D5,09,TP_S_B1_D5_09
3112,TP,B1,D5,10,TP_S_B1_D5_10
3113,TP,B1,D5,11,TP_S_B1_D5_11
3114,TP,B1,D5,12,TP_S_B1_D5_12
3115,TP,B1,D5,13,TP_S_B1_D5_13
3116,TP,B1,D5,14,TP_S_B1_D5_14
3117,TP,B1,D5,15,TP_S_B1_D5_15
3118,TP,B1,D5,16,TP_S_B1_D5_16
3119,TP,B1,D5,17,TP_S_B1_D5_17
3120,TP,B1,D5,18,TP_S_B1_D5_18
3121,TP,B1,D6,01,TP_S_B1_D6_01
3122,TP,B1,D6,02,TP_S_B1_D6_02
3123,TP,B1,D6,03,TP_S_B1_D6_03
3124,TP,B1,D6,04,TP_S_B1_D6_04
3125,TP,B1,D6,05,TP_S_B1_D6_05
3126,TP,B1,D6,06,TP_S_B1_D6_06
3127,TP,B1,D6,07,TP_S_B1_D6_07
3128,TP,B1,D6,08,TP_S_B1_D6_08
3129,TP,B1,D6,09,TP_S_B1_D6_09
3130,TP,B1,D6,10,TP_S_B1_D6_10
3131,TP,B1,D6,11,TP_S_B1_D6_11
3132,TP,B1,D6,12,TP_S_B1_D6_12
3133,TP,B1,D6,13,TP_S_B1_D6_13
3134,TP,B1,D6,14,TP_S_B1_D6_14
3135,TP,B1,D6,15,TP_S_B1_D6_15
3136,TP,B1,D6,16,TP_S_B1_D6_16
3137,TP,B1,D6,17,TP_S_B1_D6_17
3138,TP,B1,D6,18,TP_S_B1_D6_18
3139,TP,B1,CB,01,TP_S_B1_CB_01
3140,TP,B1,CB,02,TP_S_B1_CB_02
3141,TP,B1,CB,03,TP_S_B1_CB_03
3142,TP,B1,CB,04,TP_S_B1_CB_04
3143,TP,B1,CB,05,TP_S_B1_CB_05
3144,TP,B1,CB,06,TP_S_B1_CB_06
3145,TP,B1,CB,07,TP_S_B1_CB_07
3146,TP,B1,CB,08,TP_S_B1_CB_08
3147,TP,B1,CB,09,TP_S_B1_CB_09
3148,TP,B1,CB,10,TP_S_B1_CB_10
3149,TP,B1,CB,11,TP_S_B1_CB_11
3150,TP,B1,CB,12,TP_S_B1_CB_12
3151,TP,B1,CB,13,TP_S_B1_CB_13
3152,TP,B1,CB,14,TP_S_B1_CB_14
3153,TP,B1,CB,15,TP_S_B1_CB_15
3154,TP,B1,CB,16,TP_S_B1_CB_16
3155,TP,B1,CB,17,TP_S_B1_CB_17
3156,TP,B1,CB,18,TP_S_B1_CB_18
3157,TP,B1,LB,15,TP_S_B1_LB_15
3158,TP,B1,LB,16,TP_S_B1_LB_16
3159,TP,B1,LB,17,TP_S_B1_LB_17
3160,TP,B1,LB,18,TP_S_B1_LB_18
3161,TP,B1,LB,19,TP_S_B1_LB_19
3162,TP,B1,LB,20,TP_S_B1_LB_20
3163,TP,B1,LB,21,TP_S_B1_LB_21
3164,TP,B1,LB,22,TP_S_B1_LB_22
3165,TP,B1,LB,23,TP_S_B1_LB_23
3166,TP,B1,LB,24,TP_S_B1_LB_24
3167,TP,B1,LB,25,TP_S_B1_LB_25
3168,TP,B1,LB,26,TP_S_B1_LB_26
3169,TP,B1,LB,27,TP_S_B1_LB_27
3170,TP,B1,LB,28,TP_S_B1_LB_28
3171,TP,B1,LB,29,TP_S_B1_LB_29
3172,TP,B1,LB,30,TP_S_B1_LB_30
3173,TP,B1,LB,31,TP_S_B1_LB_31
3174,TP,B1,LB,32,TP_S_B1_LB_32
3175,TP,B1,LB,33,TP_S_B1_LB_33
3176,TP,B1,LB,34,TP_S_B1_LB_34
3177,TP,B1,LB,35,TP_S_B1_LB_35
3178,TP,B1,LB,36,TP_S_B1_LB_36
3179,TP,B1,LB,37,TP_S_B1_LB_37
3180,TP,B1,LB,38,TP_S_B1_LB_38
3181,TP,B1,LB,39,TP_S_B1_LB_39
3182,TP,B1,LB,40,TP_S_B1_LB_40
3183,TP,B1,RB,15,TP_S_B1_RB_15
3184,TP,B1,RB,16,TP_S_B1_RB_16
3185,TP,B1,RB,17,TP_S_B1_RB_17
3186,TP,B1,RB,18,TP_S_B1_RB_18
3187,TP,B1,RB,19,TP_S_B1_RB_19
3188,TP,B1,RB,20,TP_S_B1_RB_20
3189,TP,B1,RB,21,TP_S_B1_RB_21
3190,TP,B1,RB,22,TP_S_B1_RB_22
3191,TP,B1,RB,23,TP_S_B1_RB_23
3192,TP,B1,RB,24,TP_S_B1_RB_24
3193,TP,B1,RB,25,TP_S_B1_RB_25
3194,TP,B1,RB,26,TP_S_B1_RB_26
3195,TP,B1,RB,27,TP_S_B1_RB_27
3196,TP,B1,RB,28,TP_S_B1_RB_28
3197,TP,B1,RB,29,TP_S_B1_RB_29
3198,TP,B1,RB,30,TP_S_B1_RB_30
3199,TP,B1,RB,31,TP_S_B1_RB_31
3200,TP,B1,RB,32,TP_S_B1_RB_32
3201,TP,B1,RB,33,TP_S_B1_RB_33
3202,TP,B1,RB,34,TP_S_B1_RB_34
3203,TP,B1,RB,35,TP_S_B1_RB_35
3204,TP,B1,RB,36,TP_S_B1_RB_36
3205,TP,B1,RB,37,TP_S_B1_RB_37
3206,TP,B1,RB,38,TP_S_B1_RB_38
3207,TP,B1,RB,39,TP_S_B1_RB_39
3208,TP,B1,RB,40,TP_S_B1_RB_40
